plate_id,observer_id,date,concentration,cv
T.2011.9,BJD,2011-05-14,21.848,0
T.2011.23,BJD,2011-05-19,7.672,4.1
T.2011.32,BJD,2011-05-21,23.059,7.9
T.2011.8,BJD,2011-05-13,9.875,0.5
T.2011.7,BJD,2011-05-13,11.185,0.8
T.2011.28,BJD,2011-05-20,8.078,7.7
T.2011.9,BJD,2011-05-14,28.051,9.3
T.2011.8,BJD,2011-05-13,15.548,4.2
T.2011.18,BJD,2011-05-17,7.096,1.2
T.2011.3,BJD,2011-05-12,6.746,3.2
T.2011.48,BJD,2011-06-01,5.935,0
T.2011.3,BJD,2011-05-12,12.359,2.2
T.2011.19,BJD,2011-05-17,8.475,2.1
T.2011.26,BJD,2011-05-20,17.404,14.6
T.2011.9,BJD,2011-05-14,8.366,1.2
T.2011.6,BJD,2011-05-13,10.375,0.1
T.2011.17,BJD,2011-05-17,7.057,13.5
T.2011.8,BJD,2011-05-13,11.73,4.6
T.2011.30,BJD,2011-05-20,11.878,10.2
T.2011.8,BJD,2011-05-13,9.327,14.9
T.2011.20,BJD,2011-05-18,13.152,16.9
T.2011.24,BJD,2011-05-18,8.62,0
T.2011.18,BJD,2011-05-17,20.508,3.3
T.2011.19,BJD,2011-05-17,12.355,0
T.2011.26,BJD,2011-05-20,8.162,10.2
T.2011.9,BJD,2011-05-14,9.753,10.7
T.2011.8,BJD,2011-05-13,13.407,2.9
T.2011.9,BJD,2011-05-14,13.863,7.4
T.2011.30,BJD,2011-05-20,10.328,2.5
T.2011.25,BJD,2011-05-19,9.582,8.4
T.2011.20,BJD,2011-05-18,11.029,12.9
T.2011.4,BJD,2011-05-12,32.285,5.6
T.2011.7,BJD,2011-05-13,9.045,1.5
T.2011.38,BJD,2011-05-25,22.076,0
T.2011.16,BJD,2011-05-16,11.417,6.9
T.2011.18,BJD,2011-05-17,17.72,4.1
T.2011.7,BJD,2011-05-13,9.695,5.4
T.2011.24,BJD,2011-05-18,6.15,1.1
T.2011.24,BJD,2011-05-18,7.345,19.1
T.2011.9,BJD,2011-05-14,45.527,1.3
T.2011.14,BJD,2011-05-15,27.475,16.6
T.2011.9,BJD,2011-05-14,14.418,6.5
T.2011.23,BJD,2011-05-19,12.119,8.5
T.2011.27,BJD,2011-05-20,5.172,0.8
T.2011.12,BJD,2011-05-15,23.017,15.5
T.2011.13,BJD,2011-05-15,16.123,13.7
T.2011.8,BJD,2011-05-13,9.013,9.4
T.2011.20,BJD,2011-05-18,16.079,10.9
T.2011.7,BJD,2011-05-13,8.032,2.6
T.2011.23,BJD,2011-05-19,9.933,3.6
T.2011.4,BJD,2011-05-12,15.059,1.9
T.2011.5,BJD,2011-05-13,23.86,12
T.2011.6,BJD,2011-05-13,18.303,2.1
T.2011.26,BJD,2011-05-20,10.122,14.7
T.2011.7,BJD,2011-05-13,8.46,6.2
T.2011.4,BJD,2011-05-12,11.741,3
T.2011.3,BJD,2011-05-12,14.754,13.9
T.2011.5,BJD,2011-05-13,9.211,4.2
T.2011.6,BJD,2011-05-13,14.648,9.7
T.2011.19,BJD,2011-05-17,15.462,8.2
T.2011.20,BJD,2011-05-18,17.557,6.2
T.2011.3,BJD,2011-05-12,6.705,3.1
T.2011.5,BJD,2011-05-13,22.238,8.5
T.2011.9,BJD,2011-05-14,13.08,0
T.2011.48,BJD,2011-06-01,9.824,9.8
T.2011.4,BJD,2011-05-12,21.537,6.7
T.2011.4,BJD,2011-05-12,28.297,6.3
T.2011.7,BJD,2011-05-13,5.248,0.3
T.2011.4,BJD,2011-05-12,20.493,12.2
T.2011.20,BJD,2011-05-18,9.202,17.9
T.2011.3,BJD,2011-05-12,22.524,0.5
T.2011.4,BJD,2011-05-12,16.401,12.8
T.2011.19,BJD,2011-05-17,11.116,16.3
T.2011.8,BJD,2011-05-13,10.344,3.4
T.2011.34,BJD,2011-05-24,17.548,0
T.2011.8,BJD,2011-05-13,10.58,7.6
T.2011.7,BJD,2011-05-13,21.815,11.4
T.2011.5,BJD,2011-05-13,40.6,1.9
T.2011.9,BJD,2011-05-14,8.256,6.1
T.2011.7,BJD,2011-05-13,11.033,3.8
T.2011.8,BJD,2011-05-13,8.636,6.8
T.2011.5,BJD,2011-05-13,44.049,2.9
T.2011.3,BJD,2011-05-12,9.826,1.8
T.2011.23,BJD,2011-05-19,10.448,4.3
T.2011.24,BJD,2011-05-18,9.823,1.9
T.2011.4,BJD,2011-05-12,3.965,7.2
T.2011.18,BJD,2011-05-17,6.338,0
T.2011.32,BJD,2011-05-21,13.697,4.7
T.2011.24,BJD,2011-05-18,13.797,0.4
T.2011.9,BJD,2011-05-14,9.066,0.6
T.2011.24,BJD,2011-05-18,8.334,2.2
T.2011.4,BJD,2011-05-12,17.611,6.4
T.2011.28,BJD,2011-05-20,8.816,0.8
T.2011.25,BJD,2011-05-19,7.305,1.9
T.2011.7,BJD,2011-05-13,12.442,1.8
T.2011.7,BJD,2011-05-13,8.386,8.2
T.2011.7,BJD,2011-05-13,15.161,0.8
T.2011.4,BJD,2011-05-12,7.546,0.6
T.2011.14,BJD,2011-05-15,6.056,0.7
T.2011.6,BJD,2011-05-13,16.539,2.1
T.2011.4,BJD,2011-05-12,43.211,8.7
T.2011.3,BJD,2011-05-12,9.121,11.1
T.2011.5,BJD,2011-05-13,6.592,1.9
T.2011.4,BJD,2011-05-12,8.765,5.4
T.2011.24,BJD,2011-05-18,12.133,10.7
T.2011.34,BJD,2011-05-24,21.395,0
T.2011.6,BJD,2011-05-13,19.466,0.7
T.2011.48,BJD,2011-06-01,8.485,1
T.2011.20,BJD,2011-05-18,10.453,3.2
T.2011.6,BJD,2011-05-13,13.213,1.8
T.2011.15,BJD,2011-05-16,10.887,12.2
T.2011.6,BJD,2011-05-13,20.771,2.3
T.2011.15,BJD,2011-05-16,7.951,10.9
T.2011.30,BJD,2011-05-20,17.339,15.6
T.2011.4,BJD,2011-05-12,7.957,5
T.2011.6,BJD,2011-05-13,10.475,5.1
T.2011.4,BJD,2011-05-12,12.161,0.7
T.2011.6,BJD,NA,12.736,6.2
T.2011.8,BJD,2011-05-13,57.35,7.7
T.2011.4,BJD,2011-05-12,6.731,7
T.2011.18,BJD,2011-05-17,15.2,1.2
T.2011.10,BJD,2011-05-14,14.141,2.9
T.2011.4,BJD,2011-05-12,7.533,4
T.2011.7,BJD,2011-05-13,5.664,8.7
T.2011.5,BJD,2011-05-13,3.893,4.7
T.2011.7,BJD,2011-05-13,12.746,3.8
T.2011.8,BJD,2011-05-13,8.267,1.8
T.2011.7,BJD,2011-05-13,3.538,2.1
T.2011.12,BJD,2011-05-15,25.2733333333333,10.1666666666667
T.2011.6,BJD,2011-05-13,7.402,13.1
T.2011.32,BJD,2011-05-21,9.297,2.9
T.2011.27,BJD,2011-05-20,9.289,1
T.2011.4,BJD,2011-05-12,8.421,7.8
T.2011.4,BJD,2011-05-12,9.553,0
T.2011.23,BJD,2011-05-19,8.992,6.1
T.2011.8,BJD,2011-05-13,6.559,1.5
T.2011.19,BJD,2011-05-17,18.073,14.1
T.2011.20,BJD,2011-05-18,7.936,11.8
T.2011.6,BJD,2011-05-13,14.446,7
T.2011.6,BJD,2011-05-13,12.207,2.6
T.2011.7,BJD,2011-05-13,11.754,4.7
T.2011.12,BJD,2011-05-15,10.036,0.2
T.2011.8,BJD,2011-05-13,8.942,20.7
T.2011.19,BJD,2011-05-17,7.947,7.3
T.2011.9,BJD,2011-05-14,7.624,18.3
T.2011.20,BJD,2011-05-18,12.447,2.7
T.2011.3,BJD,2011-05-12,27.372,2.4
T.2011.46,BJD,2011-06-01,13.616,0.1
T.2011.9,BJD,2011-05-14,12.405,8.6
T.2011.4,BJD,2011-05-12,4.445,13.8
T.2011.14,BJD,2011-05-15,12.039,NA
T.2011.8,BJD,2011-05-13,12.91,0
T.2011.5,BJD,2011-05-13,29.681,1.5
T.2011.27,BJD,2011-05-20,4.766,4.8
T.2011.3,BJD,2011-05-12,9.422,0.3
T.2011.3,BJD,2011-05-12,17.807,6.9
T.2011.20,BJD,2011-05-18,16.237,6.2
T.2011.5,BJD,2011-05-13,5.585,8.7
T.2011.9,BJD,2011-05-14,6.842,10
T.2011.7,BJD,2011-05-13,13.383,0.6
T.2011.9,BJD,2011-05-14,16.14,0.4
T.2011.12,BJD,2011-05-15,28.079,8.2
T.2011.5,BJD,2011-05-13,5.658,3.8
T.2011.5,BJD,2011-05-13,8.449,2.4
T.2011.6,BJD,2011-05-13,10.31,1.6
T.2011.7,BJD,2011-05-13,9.439,1.7
T.2011.5,BJD,2011-05-13,6.681,2.8
T.2011.5,BJD,2011-05-13,10.783,2.1
T.2011.5,BJD,2011-05-13,23.658,6.6
T.2011.18,BJD,2011-05-17,10.727,14.5
T.2011.32,BJD,2011-05-21,24.66,17.3
T.2011.25,BJD,2011-05-19,9.166,28.2
T.2011.8,BJD,2011-05-13,23.455,12.5
T.2011.6,BJD,2011-05-13,17.979,3.1
T.2011.9,BJD,2011-05-14,15.975,2.1
T.2011.8,BJD,2011-05-13,7.824,16.7
T.2011.5,BJD,2011-05-13,6.971,10
T.2011.24,BJD,2011-05-18,15.894,0
T.2011.25,BJD,2011-05-19,13.583,5.3
T.2011.27,BJD,2011-05-20,8.969,14.2
T.2011.26,BJD,2011-05-20,26.129,9.7
T.2011.5,BJD,2011-05-13,18.426,5.7
T.2011.28,BJD,2011-05-20,11.464,3.5
T.2011.7,BJD,2011-05-13,3.733,2.8
T.2011.4,BJD,2011-05-12,24.854,0.1
T.2011.12,BJD,2011-05-15,17.558,1.3
T.2011.7,BJD,2011-05-13,4.765,9.9
T.2011.5,BJD,2011-05-13,20.431,3.2
T.2011.7,BJD,2011-05-13,7.337,9.9
T.2011.10,BJD,2011-05-14,4.441,4.4
T.2011.6,BJD,2011-05-13,4.398,1.6
T.2011.8,BJD,2011-05-13,11.839,10.9
T.2011.5,BJD,2011-05-13,9.493,0.3
T.2011.6,BJD,2011-05-13,7.562,10.2
T.2011.19,BJD,2011-05-17,6.938,11.7
T.2011.5,BJD,2011-05-13,9.378,10.4
T.2011.5,BJD,2011-05-13,36.386,3
T.2011.6,BJD,2011-05-13,14.683,4.1
T.2011.5,BJD,2011-05-13,23.245,6.7
T.2011.4,BJD,2011-05-12,20.46,6.1
T.2011.7,BJD,2011-05-13,7.54,5.4
T.2011.6,BJD,2011-05-13,13.297,1.5
T.2011.4,BJD,2011-05-12,19.757,1
T.2011.23,BJD,2011-05-19,7.935,3.7
T.2011.6,BJD,2011-05-13,17.234,7.7
T.2011.7,BJD,NA,12.821,3.2
T.2011.6,BJD,2011-05-13,6.114,3.2
T.2011.5,BJD,2011-05-13,20.468,0
T.2011.8,BJD,2011-05-13,14.355,12.2
T.2011.3,BJD,2011-05-12,7.505,0.1
T.2011.6,BJD,2011-05-13,7.958,5.7
T.2011.3,BJD,2011-05-12,25.286,11.1
T.2011.6,BJD,2011-05-13,5.589,8.3
T.2011.6,BJD,2011-05-13,7.871,12.8
T.2011.6,BJD,2011-05-13,6.13,9.2
T.2011.10,BJD,2011-05-14,11.397,9.1
T.2011.6,BJD,2011-05-13,15.376,11.6
T.2011.5,BJD,2011-05-13,16.519,18.7
T.2011.6,BJD,2011-05-13,5.816,3.6
T.2011.8,BJD,2011-05-13,10.499,3.6
T.2011.20,BJD,2011-05-18,11.232,16
T.2011.6,BJD,2011-05-13,9.776,0
T.2011.6,BJD,2011-05-13,12.858,1.5
T.2011.5,BJD,2011-05-13,24.821,7.6
T.2011.19,BJD,2011-05-17,6.189,6.2
T.2011.4,BJD,2011-05-12,6.352,10.1
T.2011.19,BJD,2011-05-17,10.096,16.6
T.2011.19,BJD,2011-05-17,11.103,7.5
T.2011.4,BJD,2011-05-12,10.848,13.6
T.2011.20,BJD,2011-05-18,16.898,18.2
T.2011.4,BJD,2011-05-12,13.944,5.1
T.2011.4,BJD,2011-05-12,30.522,1.9
T.2011.4,BJD,2011-05-12,16.9,13.4
T.2011.4,BJD,2011-05-12,9.71,0.3
T.2011.6,BJD,2011-05-13,10.798,3.3
T.2011.6,BJD,2011-05-13,13.149,0.5
T.2011.5,BJD,2011-05-13,16.347,13.3
T.2011.8,BJD,2011-05-13,15.474,4.1
T.2011.17,BJD,2011-05-17,6.62,7.6
T.2011.18,BJD,2011-05-17,11.852,0
T.2011.6,BJD,2011-05-13,5.436,1.4
T.2011.7,BJD,2011-05-13,9.731,6.6
T.2011.12,BJD,NA,6.687,17.1
T.2011.13,BJD,NA,4.826,6.4
T.2011.34,BJD,2011-05-24,6.211,1
T.2011.28,BJD,2011-05-20,12.9,2.7
T.2011.5,BJD,2011-05-13,27.365,12.7
T.2011.6,BJD,2011-05-13,29.285,12.6
T.2011.15,BJD,2011-05-16,2.2,7.2
T.2011.16,BJD,2011-05-16,2.242,NA
T.2011.15,BJD,2011-05-16,12.19,2.1
T.2011.19,BJD,2011-05-17,8.734,6.5
T.2011.10,BJD,2011-05-14,10.71,7.7
T.2011.26,BJD,2011-05-20,9.13,8.8
T.2011.28,BJD,2011-05-20,13.342,6.7
T.2011.22,BJD,2011-05-19,9.789,0.9
T.2011.43,BJD,2011-05-30,20.464,0
T.2011.12,BJD,2011-05-15,15.499,6
T.2011.9,BJD,2011-05-14,18.022,11.1
T.2011.17,BJD,2011-05-17,9.837,5.1
T.2011.17,BJD,2011-05-17,2.963,6.7
T.2011.30,BJD,2011-05-20,15.938,15.6
T.2011.10,BJD,2011-05-14,13.132,4.6
T.2011.10,BJD,2011-05-14,8.746,0.7
T.2011.19,BJD,2011-05-17,8.798,20.3
T.2011.15,BJD,2011-05-16,3.484,16.8
T.2011.12,BJD,2011-05-15,7.063,16.1
T.2011.17,BJD,2011-05-17,8.531,19
T.2011.27,BJD,2011-05-20,7.117,11.4
T.2011.16,BJD,2011-05-16,13.801,12.2
T.2011.23,BJD,2011-05-19,13.036,15.2
T.2011.10,BJD,2011-05-14,8.322,2.9
T.2011.10,BJD,2011-05-14,8.28,7.3
T.2011.10,BJD,2011-05-14,14.714,15.9
T.2011.11,BJD,2011-05-15,8.926,11
T.2011.32,BJD,2011-05-21,23.587,2.3
T.2011.10,BJD,2011-05-14,11.659,17.2
T.2011.17,BJD,2011-05-17,4.7,7.6
T.2011.23,BJD,2011-05-19,8.792,9.1
T.2011.10,BJD,2011-05-14,10.167,12.1
T.2011.26,BJD,2011-05-20,11.72,0
T.2011.10,BJD,2011-05-14,9.782,43.3
T.2011.21,BJD,2011-05-18,7.643,5.7
T.2011.10,BJD,2011-05-14,15.945,11.7
T.2011.15,BJD,2011-05-16,11.113,19
T.2011.10,BJD,2011-05-14,7.907,12.8
T.2011.24,BJD,2011-05-18,7.643,19.9
T.2011.16,BJD,2011-05-16,11.236,0.6
T.2011.19,BJD,2011-05-17,13.587,0.7
T.2011.10,BJD,2011-05-14,5.073,NA
T.2011.20,BJD,2011-05-18,5.528,2.2
T.2011.17,BJD,2011-05-17,7.057,9.1
T.2011.32,BJD,2011-05-21,21.586,0.3
T.2011.16,BJD,2011-05-16,11.763,3.2
T.2011.25,BJD,2011-05-19,13.96,3
T.2011.24,BJD,2011-05-18,9.336,2.9
T.2011.30,BJD,2011-05-20,19.371,3
T.2011.45,BJD,2011-05-31,16.117,0
T.2011.30,BJD,2011-05-20,11.748,0.4
T.2011.18,BJD,2011-05-17,10.238,5.4
T.2011.11,BJD,2011-05-15,3.424,7.4
T.2011.18,BJD,2011-05-17,6.762,3.7
T.2011.24,BJD,2011-05-18,10.778,19.6
T.2011.12,BJD,2011-05-15,13.718,6.7
T.2011.13,BJD,2011-05-15,7.065,6.6
T.2011.13,BJD,2011-05-15,14.072,0.9
T.2011.32,BJD,2011-05-21,18.461,2.9
T.2011.17,BJD,2011-05-17,6.511,2.5
T.2011.28,BJD,2011-05-20,11.052,19.7
T.2011.19,BJD,2011-05-17,5.099,11.8
T.2011.21,BJD,2011-05-18,11.486,2.3
T.2011.9,BJD,2011-05-14,7.963,0
T.2011.28,BJD,2011-05-20,9.884,9.6
T.2011.21,BJD,2011-05-18,8.182,10.1
T.2011.16,BJD,2011-05-16,15.16,9.1
T.2011.21,BJD,2011-05-18,4.171,16.4
T.2011.30,BJD,2011-05-20,13.961,2.5
T.2011.22,BJD,2011-05-19,11.466,17.2
T.2011.30,BJD,2011-05-20,49.148,1.3
T.2011.23,BJD,2011-05-19,15.846,8.3
T.2011.12,BJD,2011-05-15,14.12,16.4
T.2011.15,BJD,2011-05-16,23.315,1.7
T.2011.18,BJD,2011-05-17,6.994,5.8
T.2011.15,BJD,2011-05-14,14.621,10.8
T.2011.34,BJD,2011-05-24,14.023,0
T.2011.19,BJD,2011-05-17,6.641,6.5
T.2011.18,BJD,2011-05-17,9.536,0.3
T.2011.11,BJD,2011-05-15,10.369,17.2
T.2011.14,BJD,2011-05-15,17.396,1.2
T.2011.20,BJD,2011-05-18,16.97,15.7
T.2011.13,BJD,2011-05-15,10.418,19.9
T.2011.18,BJD,2011-05-17,53.439,20.2
T.2011.24,BJD,2011-05-18,10.711,12.8
T.2011.24,BJD,2011-05-18,15.405,7.4
T.2011.26,BJD,2011-05-20,13.944,0
T.2011.24,BJD,2011-05-18,12.428,10.8
T.2011.25,BJD,2011-05-19,12.282,2.5
T.2011.30,BJD,2011-05-20,24.471,25.4
T.2011.22,BJD,2011-05-19,3.871,0.5
T.2011.26,BJD,2011-05-20,5.497,0
T.2011.26,BJD,2011-05-20,7.913,9.8
T.2011.18,BJD,2011-05-17,12.837,15
T.2011.13,BJD,2011-05-15,9.472,12.4
T.2011.45,BJD,2011-05-31,15.669,0
T.2011.26,BJD,2011-05-20,7.646,2.1
T.2011.12,BJD,2011-05-15,16.808,13.1
T.2011.34,BJD,2011-05-24,8.812,8.5
T.2011.17,BJD,2011-05-17,7.107,15.7
T.2011.9,BJD,2011-05-14,24.44,8.5
T.2011.20,BJD,2011-05-18,9.561,14.4
T.2011.23,BJD,2011-05-19,9.076,5.3
T.2011.11,BJD,2011-05-15,6.956,12.2
T.2011.14,BJD,2011-05-15,12.173,1
T.2011.11,BJD,2011-05-15,9.158,7.5
T.2011.30,BJD,2011-05-20,6.746,8.1
T.2011.21,BJD,2011-05-18,5.593,18
T.2011.20,BJD,2011-05-18,12.896,0
T.2011.23,BJD,2011-05-19,8.007,0.7
T.2011.30,BJD,2011-05-20,10.556,9.6
T.2011.13,BJD,2011-05-15,26.705,10.7
T.2011.18,BJD,2011-05-17,6.944,19.5
T.2011.21,BJD,2011-05-18,5.104,8
T.2011.13,BJD,2011-05-15,57.243,1.3
T.2011.21,BJD,2011-05-18,4.706,2.2
T.2011.26,BJD,2011-05-20,5.982,3.5
T.2011.20,BJD,2011-05-18,10.289,11.6
T.2011.24,BJD,2011-05-18,11.705,0.7
T.2011.23,BJD,2011-05-19,31.347,11.5
T.2011.22,BJD,2011-05-19,12.705,7.8
T.2011.33,BJD,2011-05-21,15.793,8.4
T.2011.15,BJD,2011-05-16,40.967,6.2
T.2011.25,BJD,2011-05-19,35.09,14.6
T.2011.19,BJD,2011-05-17,5.781,20.2
T.2011.13,BJD,2011-05-15,9.403,4.6
T.2011.10,BJD,2011-05-14,4.972,18
T.2011.11,BJD,2011-05-15,9.438,8.1
T.2011.11,BJD,2011-05-15,2.556,16.1
T.2011.25,BJD,2011-05-19,9.64,14.3
T.2011.12,BJD,2011-05-15,17.998,10.3
T.2011.22,BJD,2011-05-19,19.522,17
T.2011.22,BJD,2011-05-19,12.47,0.5
T.2011.15,BJD,2011-05-16,16.489,1.4
T.2011.17,BJD,2011-05-17,10.027,5.4
T.2011.22,BJD,2011-05-19,12.421,5.1
T.2011.16,BJD,2011-05-16,17.206,4.6
T.2011.10,BJD,2011-05-14,16.432,21.4
T.2011.21,BJD,2011-05-18,5.886,24.2
T.2011.9,BJD,2011-05-14,14.927,5.7
T.2011.31,BJD,2011-05-21,6.812,1.3
T.2011.25,BJD,2011-05-19,12.028,8.5
T.2011.11,BJD,2011-05-15,7.273,12.6
T.2011.27,BJD,2011-05-20,13.019,12.4
T.2011.15,BJD,2011-05-16,41.614,4.4
T.2011.9,BJD,2011-05-14,7.817,8.3
T.2011.19,BJD,2011-05-17,11.022,10.7
T.2011.18,BJD,2011-05-17,8.488,4.7
T.2011.11,BJD,2011-05-15,6.154,3
T.2011.21,BJD,2011-05-18,14.623,12.5
T.2011.28,BJD,2011-05-20,18.733,1.4
T.2011.26,BJD,2011-05-20,13.087,11.1
T.2011.22,BJD,2011-05-19,5.889,12.7
T.2011.23,BJD,2011-05-19,9.124,1.5
T.2011.22,BJD,2011-05-19,11.066,12.8
T.2011.22,BJD,2011-05-19,20.237,3.9
T.2011.32,BJD,2011-05-21,19.801,1.5
T.2011.27,BJD,2011-05-20,13.538,7.1
T.2011.27,BJD,2011-05-20,15.003,4.8
T.2011.23,BJD,2011-05-19,12.876,8.2
T.2011.22,BJD,2011-05-19,6.206,4.3
T.2011.14,BJD,2011-05-15,22.527,4.5
T.2011.15,BJD,2011-05-16,10.907,5
T.2011.20,BJD,2011-05-18,27.127,0
T.2011.32,BJD,2011-05-21,14.528,0.3
T.2011.21,BJD,2011-05-18,7.837,5.7
T.2011.21,BJD,2011-05-18,8.245,8.7
T.2011.39,BJD,2011-05-26,17.548,4.8
T.2011.15,BJD,2011-05-16,11.07,1.3
T.2011.43,BJD,2011-05-30,22.343,8.9
T.2011.33,BJD,2011-05-21,21.114,2.4
T.2011.22,BJD,2011-05-19,10.859,6.8
T.2011.16,BJD,2011-05-16,19.857,6.5
T.2011.32,BJD,2011-05-21,6.844,1.3
T.2011.10,BJD,2011-05-14,4.086,16.1
T.2011.12,BJD,2011-05-15,7.217,18.7
T.2011.21,BJD,2011-05-18,4.088,11.5
T.2011.16,BJD,2011-05-16,46.253,0
T.2011.32,BJD,2011-05-21,14.487,11.1
T.2011.32,BJD,2011-05-21,17.743,2.5
T.2011.30,BJD,2011-05-20,15.676,1
T.2011.25,BJD,2011-05-19,10.963,10.9
T.2011.39,BJD,2011-05-26,11.788,0
T.2011.11,BJD,2011-05-15,8.933,8.2
T.2011.9,BJD,2011-05-14,6.483,12.7
T.2011.39,BJD,2011-05-26,17.101,12.8
T.2011.14,BJD,2011-05-15,18.1,2.4
T.2011.30,BJD,2011-05-20,16.174,4.5
T.2011.22,BJD,2011-05-19,15.348,14.1
T.2011.11,BJD,2011-05-15,11.013,6
T.2011.22,BJD,2011-05-19,4.889,9.7
T.2011.21,BJD,2011-05-18,7.053,16.1
T.2011.13,BJD,2011-05-15,12.812,18
T.2011.21,BJD,2011-05-18,19.491,14.5
T.2011.16,BJD,2011-05-16,20.052,13.3
T.2011.23,BJD,2011-05-19,9.736,2.2
T.2011.28,BJD,2011-05-20,9.937,15.9
T.2011.34,BJD,2011-05-24,17.865,12.9
T.2011.24,BJD,2011-05-18,9.016,1.1
T.2011.21,BJD,2011-05-18,6.779,20.2
T.2011.22,BJD,2011-05-19,38.205,0
T.2011.27,BJD,2011-05-20,9.94,17.1
T.2011.15,BJD,2011-05-16,37.618,3.2
T.2011.12,BJD,2011-05-15,19.74,7.1
T.2011.20,BJD,2011-05-18,3.109,0
T.2011.13,BJD,2011-05-15,19.108,0.8
T.2011.19,BJD,2011-05-17,19.798,5.9
T.2011.16,BJD,2011-05-16,16.984,4.4
T.2011.15,BJD,2011-05-16,29.786,4.4
T.2011.28,BJD,2011-05-20,11.572,2.7
T.2011.14,BJD,2011-05-15,21.501,10.4
T.2011.10,BJD,2011-05-14,6.96,19.8
T.2011.23,BJD,2011-05-19,14.322,0.7
T.2011.48,BJD,2011-06-01,10.509,1.9
T.2011.32,BJD,2011-05-21,21.495,3.6
T.2011.27,BJD,2011-05-20,28.615,3.8
T.2011.37,BJD,2011-05-25,18.278,0
T.2011.20,BJD,2011-05-18,9.764,2.5
T.2011.19,BJD,2011-05-17,11.683,3.3
T.2011.17,BJD,2011-05-17,4.935,8
T.2011.11,BJD,2011-05-15,7.52,4.1
T.2011.24,BJD,2011-05-18,8.591,2.1
T.2011.46,BJD,2011-06-01,12.629,5.3
T.2011.25,BJD,2011-05-19,12.735,12.8
T.2011.33,BJD,2011-05-21,6.994,6.3
T.2011.30,BJD,2011-05-20,26.741,3.6
T.2011.17,BJD,2011-05-17,5.642,0
T.2011.23,BJD,2011-05-19,14.143,2.8
T.2011.41,BJD,2011-05-29,19.749,8.6
T.2011.12,BJD,2011-05-15,46.023,5.3
T.2011.32,BJD,2011-05-21,16.009,4.8
T.2011.39,BJD,2011-05-26,16.975,13.5
T.2011.21,BJD,2011-05-18,5.836,15
T.2011.41,BJD,2011-05-29,24.542,0
T.2011.10,BJD,2011-05-14,11.912,20
T.2011.15,BJD,2011-05-16,14.642,15.9
T.2011.34,BJD,2011-05-24,14.721,0
T.2011.18,BJD,2011-05-17,7.551,7.7
T.2011.26,BJD,2011-05-20,24.816,9
T.2011.23,BJD,2011-05-19,8.685,2.8
T.2011.30,BJD,2011-05-20,18.783,3.8
T.2011.17,BJD,2011-05-17,8.507,6.9
T.2011.21,BJD,2011-05-18,6.731,8.9
T.2011.33,BJD,2011-05-21,6.558,3.9
T.2011.32,BJD,2011-05-21,25.413,4.3
T.2011.48,BJD,2011-06-01,23.258,0
T.2011.22,BJD,2011-05-19,7.979,3.6
T.2011.20,BJD,2011-05-18,19.811,10.8
T.2011.21,BJD,2011-05-18,13.008,10.3
T.2011.23,BJD,2011-05-19,14.877,5.9
T.2011.11,BJD,2011-05-15,24.358,2.7
T.2011.30,BJD,2011-05-20,11.984,11.5
T.2011.27,BJD,2011-05-20,11.864,7.5
T.2011.21,BJD,2011-05-18,36.314,0
T.2011.21,BJD,2011-05-18,13.21,0.9
T.2011.20,BJD,2011-05-18,14.56,30.4
T.2011.27,BJD,2011-05-20,3.597,8.1
T.2011.14,BJD,2011-05-15,14.122,7
T.2011.23,BJD,2011-05-19,14.037,17.3
T.2011.18,BJD,2011-05-17,13.467,5.7
T.2011.22,BJD,2011-05-19,15.672,1.2
T.2011.16,BJD,2011-05-16,7.319,3.7
T.2011.48,BJD,2011-06-01,65.348,14.6
T.2011.30,BJD,2011-05-20,19.209,7.5
T.2011.16,BJD,2011-05-16,12.713,4.5
T.2011.22,BJD,2011-05-19,12.53,10.3
T.2011.25,BJD,2011-05-19,12.295,13.7
T.2011.21,BJD,2011-05-18,6.476,3.5
T.2011.14,BJD,2011-05-15,7.956,5.3
T.2011.12,BJD,2011-05-15,15.891,0.6
T.2011.33,BJD,2011-05-21,5.228,1.6
T.2011.19,BJD,2011-05-17,2.514,9
T.2011.22,BJD,2011-05-19,12.23,11.7
T.2011.21,BJD,2011-05-18,8.478,5.7
T.2011.22,BJD,2011-05-19,8.314,0.9
T.2011.21,BJD,2011-05-18,15.918,5.1
T.2011.41,BJD,2011-05-29,69.922,0.4
T.2011.42,BJD,2011-05-30,28.282,0
T.2011.11,BJD,2011-05-15,17.143,17.5
T.2011.32,BJD,2011-05-21,18.665,4.6
T.2011.31,BJD,2011-05-21,13.07,3
T.2011.37,BJD,2011-05-25,9.711,33.5
T.2011.15,BJD,2011-05-16,2.811,5.6
T.2011.21,BJD,2011-05-18,14.168,10.4
T.2011.22,BJD,2011-05-19,9.582,14.3
T.2011.34,BJD,2011-05-24,36.644,8.5
T.2011.34,BJD,2011-05-24,16.722,0
T.2011.32,BJD,2011-05-21,30.014,13.6
T.2011.27,BJD,2011-05-20,13.103,0.9
T.2011.48,BJD,2011-06-01,20.761,5
T.2011.14,BJD,2011-05-15,21.158,26.1
T.2011.33,BJD,2011-05-21,18.296,2.4
T.2011.38,BJD,2011-05-25,3.396,0
T.2011.27,BJD,2011-05-20,14.106,2.2
T.2011.27,BJD,2011-05-20,10.422,0.4
T.2011.33,BJD,2011-05-21,12.252,2.9
