observer_id,date,concentration,cv,plate_id,protocol_id,extract_id
BJD,2011-05-31,8.228,0,T.2011.45,TB910,3286
BJD,2011-05-29,26.007,4.8,T.2011.41,TB910,3287
BJD,2011-06-01,15.395,1.9,T.2011.47,TB910,3289
BJD,2011-06-01,16.44,7.4,T.2011.47,TB910,3293
BJD,2011-05-31,14.026,2,T.2011.45,TB910,3295
BJD,2011-05-26,68.32,8.1,T.2011.40,TB910,3298
BJD,2011-05-30,19.343,10.2,T.2011.42,TB910,3299
BJD,2011-05-30,55.581,13.6,T.2011.43,TB910,3300
BJD,2011-05-15,19.228,18.5,T.2011.14,TB910,3301
BJD,2011-05-21,20.793,20.7,T.2011.33,TB910,3303
BJD,2011-05-26,13.747,0,T.2011.40,TB910,3307
BJD,2011-05-30,11.077,0,T.2011.42,TB910,3308
BJD,2011-05-26,11.741,5.1,T.2011.40,TB910,3309
BJD,2011-05-16,10.431,11.1,T.2011.16,TB910,3310
BJD,2011-05-17,20.004,8.5,T.2011.17,TB910,3312
BJD,2011-05-31,30.85,9.4,T.2011.45,TB910,3313
BJD,2011-05-29,5.657,21.9,T.2011.41,TB910,3315
BJD,2011-05-20,16.722,9.6,T.2011.27,TB910,3317
BJD,2011-05-30,6.652,0.1,T.2011.42,TB910,3318
BJD,2011-05-30,7.534,0,T.2011.42,TB910,3319
BJD,2011-05-30,16.602,6.9,T.2011.43,TB910,3320
BJD,2011-05-18,14.389,1.3,T.2011.24,TB910,3321
BJD,2011-05-29,8.713,1.6,T.2011.41,TB910,3322
BJD,2011-05-18,14.114,10.2,T.2011.24,TB910,3323
BJD,2011-05-26,18.157,19,T.2011.40,TB910,3324
BJD,2011-05-29,19.315,0,T.2011.41,TB910,3325
BJD,2011-05-30,12.669,0.1,T.2011.43,TB910,3326
BJD,2011-05-20,12.073,7.9,T.2011.26,TB910,3327
BJD,2011-05-16,26.097,10.9,T.2011.16,TB910,3328
BJD,2011-05-31,35.326,0,T.2011.44,TB910,3329
BJD,2011-05-31,11.505,6.2,T.2011.44,TB910,3330
BJD,2011-05-20,11.957,9.9,T.2011.30,TB910,3332
BJD,2011-06-01,13.905,11,T.2011.47,TB910,3333
BJD,2011-06-01,5.719,0,T.2011.48,TB910,3334
BJD,2011-05-30,15.358,4.8,T.2011.42,TB910,3335
BJD,2011-05-19,18.881,10.1,T.2011.22,TB910,3338
BJD,2011-05-17,7.118,37.4,T.2011.17,TB910,3340
BJD,2011-05-15,31.766,2.2,T.2011.14,TB910,3342
BJD,2011-05-29,8.302,8.6,T.2011.41,TB910,3343
BJD,2011-06-01,10.966,7.6,T.2011.46,TB910,3346
BJD,2011-05-20,16.645,4.8,T.2011.28,TB910,3347
BJD,2011-05-15,22.028,0.4,T.2011.14,TB910,3349
BJD,2011-05-15,19.414,2.3,T.2011.14,TB910,3350
BJD,2011-05-15,18.067,3.2,T.2011.13,TB910,3351
BJD,2011-05-30,3.727,0,T.2011.43,TB910,3354
BJD,2011-05-21,13.451,1.2,T.2011.32,TB910,3356
BJD,2011-05-30,17.051,0,T.2011.43,TB910,3357
BJD,2011-05-18,12.202,17.2,T.2011.20,TB910,3360
BJD,2011-05-21,13.1,2.8,T.2011.31,TB910,3362
BJD,2011-05-20,8.062,5.7,T.2011.26,TB910,3363
BJD,2011-05-15,9.199,13.9,T.2011.14,TB910,3365
BJD,2011-05-17,10.329,17.3,T.2011.17,TB910,3366
BJD,2011-05-16,18.392,10.9,T.2011.16,TB910,3367
BJD,2011-05-30,22.933,10.1,T.2011.42,TB910,3368
BJD,2011-05-18,12.601,0,T.2011.20,TB910,3369
BJD,2011-05-30,19.323,0.1,T.2011.43,TB910,3371
BJD,2011-05-20,4.137,18.3,T.2011.27,TB910,3372
BJD,2011-05-30,7.367,1.3,T.2011.43,TB910,3373
BJD,2011-05-31,19.393,15.7,T.2011.44,TB910,3374
BJD,2011-06-01,30.367,4.1,T.2011.48,TB910,3375
BJD,2011-05-30,37.545,7.4,T.2011.42,TB910,3376
BJD,2011-05-31,71.996,0.9,T.2011.44,TB910,3378
BJD,2011-05-30,16.27,3.4,T.2011.43,TB910,3379
BJD,2011-05-31,27.694,3.3,T.2011.44,TB910,3380
BJD,2011-05-30,17.329,0.6,T.2011.43,TB910,3381
BJD,2011-05-15,18.089,1,T.2011.14,TB910,3383
BJD,2011-05-17,8.69,14.7,T.2011.17,TB910,3385
BJD,2011-05-30,8.035,0,T.2011.43,TB910,3386
BJD,2011-06-01,27.853,2.3,T.2011.46,TB910,3389
BJD,2011-05-31,40.438,7.9,T.2011.44,TB910,3391
BJD,2011-05-26,28.201,3,T.2011.40,TB910,3392
BJD,2011-06-01,20.873,0.8,T.2011.48,TB910,3394
BJD,2011-05-30,15.379,13,T.2011.42,TB910,3398
BJD,2011-06-01,16.744,2,T.2011.47,TB910,3399
BJD,2011-05-26,15.252,17.6,T.2011.40,TB910,3400
BJD,2011-05-29,32.793,7,T.2011.41,TB910,3401
BJD,2011-05-31,28.989,5.2,T.2011.45,TB910,3402
BJD,2011-05-29,7.647,5.5,T.2011.41,TB910,3403
BJD,2011-05-30,24.931,4.4,T.2011.43,TB910,3404
BJD,2011-05-29,20.216,10.1,T.2011.41,TB910,3405
BJD,2011-05-31,8.433,0,T.2011.44,TB910,3406
BJD,2011-05-30,41.624,1,T.2011.42,TB910,3407
BJD,2011-06-01,5.741,4.5,T.2011.47,TB910,3408
BJD,2011-05-30,45.748,2.9,T.2011.42,TB910,3409
BJD,2011-05-26,15.787,5.4,T.2011.39,TB910,3412
BJD,2011-05-24,12.804,2.1,T.2011.34,TB910,3415
BJD,2011-05-25,33.709,10.7,T.2011.36,TB910,3419
BJD,2011-05-24,7.459,0,T.2011.34,TB910,3420
BJD,2011-05-24,16.145,17,T.2011.34,TB910,3422
BJD,2011-05-25,26.675,11.2,T.2011.38,TB910,3423
BJD,2011-05-25,29.868,5.7,T.2011.38,TB910,3427
BJD,2011-05-21,21.498,3.6,T.2011.29,TB910,3429
BJD,2011-05-21,12.676,4.8,T.2011.31,TB910,3431
BJD,2011-05-21,18.873,6.5,T.2011.29,TB910,3434
BJD,2011-05-26,13.632,4,T.2011.39,TB910,3435
BJD,2011-05-31,30.642,4.9,T.2011.44,TB910,3437
BJD,2011-05-21,7.825,1.6,T.2011.33,TB910,3441
BJD,2011-05-25,20.716,3.1,T.2011.37,TB910,3442
BJD,2011-05-21,21.334,0.3,T.2011.31,TB910,3443
BJD,2011-05-25,16.23,0,T.2011.36,TB910,3446
BJD,2011-06-01,22.258,0.8,T.2011.48,TB910,3447
BJD,2011-05-29,13.396,1.4,T.2011.41,TB910,3449
BJD,2011-06-01,22.579,6.2,T.2011.46,TB910,3451
BJD,2011-05-31,5.448,4.4,T.2011.45,TB910,3453
BJD,2011-06-01,5.789,2.9,T.2011.47,TB910,3454
BJD,2011-06-01,7.968,0,T.2011.46,TB910,3456
BJD,2011-05-26,24.043,1.3,T.2011.40,TB910,3458
BJD,2011-05-31,12.557,6.8,T.2011.45,TB910,3460
BJD,2011-05-21,12.865,3.8,T.2011.29,TB910,3461
BJD,2011-05-30,12.498,1.8,T.2011.42,TB910,3462
BJD,2011-05-30,19.006,2.1,T.2011.42,TB910,3466
BJD,2011-05-25,18.719,0,T.2011.36,TB910,3467
BJD,2011-06-01,11.562,0,T.2011.47,TB910,3469
BJD,2011-05-26,9.157,4.6,T.2011.40,TB910,3470
BJD,2011-05-29,20.414,5.6,T.2011.41,TB910,3471
BJD,2011-05-29,9.498,17.1,T.2011.41,TB910,3472
BJD,2011-05-31,10.195,3.1,T.2011.44,TB910,3473
BJD,2011-05-31,10.195,3.1,T.2011.44,TB910,3473
BJD,2011-05-25,31.879,11.9,T.2011.37,TB910,3474
BJD,2011-05-30,8.701,2.7,T.2011.42,TB910,3475
BJD,2011-05-20,13.196,20.3,T.2011.28,TB910,3476
BJD,2011-06-01,8.739,0,T.2011.47,TB910,3477
BJD,2011-06-01,3.688,2.3,T.2011.47,TB910,3478
BJD,2011-05-26,14.731,19.1,T.2011.40,TB910,3479
BJD,2011-05-30,11.84,0.8,T.2011.42,TB910,3480
BJD,2011-05-30,33.939,5.8,T.2011.43,TB910,3481
BJD,2011-05-21,13.289,1.6,T.2011.31,TB910,3482
BJD,2011-06-01,11.027,0,T.2011.47,TB910,3483
BJD,2011-05-26,16.416,1.6,T.2011.39,TB910,3485
BJD,2011-06-01,25.259,8.2,T.2011.48,TB910,3488
BJD,2011-06-01,20.338,7.9,T.2011.48,TB910,3489
BJD,2011-05-26,15.247,13.6,T.2011.39,TB910,3490
BJD,2011-06-01,14.089,2.9,T.2011.47,TB910,3494
BJD,2011-05-24,16.24,0,T.2011.34,TB910,3495
BJD,2011-05-21,16.498,13.1,T.2011.32,TB910,3499
BJD,2011-05-21,17.288,4.5,T.2011.29,TB910,3500
BJD,2011-05-21,9.193,3.2,T.2011.31,TB910,3501
BJD,2011-05-26,20.955,16.9,T.2011.40,TB910,3502
BJD,2011-05-26,8.78,8.7,T.2011.40,TB910,3504
BJD,2011-05-21,18.238,0.6,T.2011.31,TB910,3505
BJD,2011-05-21,17.854,16.5,T.2011.31,TB910,3506
BJD,2011-06-01,16.719,5.6,T.2011.47,TB910,3507
BJD,2011-05-30,23.412,22.5,T.2011.42,TB910,3509
BJD,2011-05-21,16.255,12.9,T.2011.31,TB910,3510
BJD,2011-05-31,22.984,0,T.2011.44,TB910,3513
BJD,2011-05-21,25.704,5.8,T.2011.29,TB910,3517
BJD,2011-06-01,50.233,15.7,T.2011.46,TB910,3518
BJD,2011-05-21,18.926,15.2,T.2011.29,TB910,3519
BJD,2011-05-21,16.051,0.8,T.2011.29,TB910,3520
BJD,2011-05-26,13.626,1.3,T.2011.39,TB910,3522
BJD,2011-06-01,3.169,5.9,T.2011.46,TB910,3524
BJD,2011-05-25,14.066,8.1,T.2011.35,TB910,111
BJD,2011-05-25,14.066,8.1,T.2011.35,TB910,111
BJD,2011-05-26,26.8,0,T.2011.39,TB910,112
BJD,2011-06-01,15.283,12.9,T.2011.46,TB910,112
BJD,2011-05-31,10.566,3.4,T.2011.45,TB910,3528
BJD,2011-05-21,15.91,5,T.2011.31,TB910,113
BJD,2011-05-21,15.91,5,T.2011.31,TB910,113
BJD,2011-05-21,15.91,5,T.2011.31,TB910,114
BJD,2011-05-21,15.91,5,T.2011.31,TB910,114
BJD,2011-05-21,15.91,5,T.2011.31,TB910,3529
BJD,2011-05-21,15.91,5,T.2011.31,TB910,3529
BJD,2011-05-30,7.787,0,T.2011.42,TB910,3531
BJD,2011-05-25,21.168,14.1,T.2011.38,TB910,3532
BJD,2011-05-25,21.168,14.1,T.2011.38,TB910,3532
BJD,2011-05-25,5.026,2.8,T.2011.36,TB910,115
BJD,2011-05-25,5.026,2.8,T.2011.36,TB910,115
BJD,2011-05-25,5.026,2.8,T.2011.36,TB910,116
BJD,2011-05-25,5.026,2.8,T.2011.36,TB910,116
BJD,2011-05-25,5.026,2.8,T.2011.36,TB910,117
BJD,2011-05-25,5.026,2.8,T.2011.36,TB910,117
BJD,2011-05-25,13.671,9.3,T.2011.35,TB910,115
BJD,2011-05-25,13.671,9.3,T.2011.35,TB910,115
BJD,2011-05-25,13.671,9.3,T.2011.35,TB910,116
BJD,2011-05-25,13.671,9.3,T.2011.35,TB910,116
BJD,2011-05-25,13.671,9.3,T.2011.35,TB910,117
BJD,2011-05-25,13.671,9.3,T.2011.35,TB910,117
BJD,2011-05-25,41.083,0,T.2011.37,TB910,3533
BJD,2011-05-24,14.369,2.5,T.2011.34,TB910,3535
BJD,2011-05-25,24.224,0,T.2011.37,TB910,3537
BJD,2011-05-31,31.501,15,T.2011.44,TB910,3539
BJD,2011-05-30,11.136,2,T.2011.42,TB910,3541
BJD,2011-05-29,16.164,2.4,T.2011.41,TB910,3542
BJD,2011-06-01,19.25,8.3,T.2011.48,TB910,20
BJD,2011-05-26,14.979,5.9,T.2011.39,TB910,3545
BJD,2011-05-25,40.802,0,T.2011.38,TB910,3546
BJD,2011-05-26,20.41,9.5,T.2011.39,TB910,3547
BJD,2011-05-25,14.907,2.5,T.2011.35,TB910,3549
BJD,2011-05-25,20.31,9.4,T.2011.36,TB910,3550
BJD,2011-05-25,20.31,9.4,T.2011.36,TB910,3550
BJD,2011-05-29,10.303,0,T.2011.41,TB910,3551
BJD,2011-05-21,19.948,0.4,T.2011.29,TB910,3552
BJD,2011-05-25,15.54,0.8,T.2011.36,TB910,118
BJD,2011-05-25,15.54,0.8,T.2011.36,TB910,118
BJD,2011-05-25,18.38,0,T.2011.35,TB910,3553
BJD,2011-05-25,18.38,0,T.2011.35,TB910,3553
BJD,2011-05-25,17.186,9,T.2011.36,TB910,3554
BJD,2011-05-29,34.9,6.8,T.2011.41,TB910,119
BJD,2011-05-29,34.9,6.8,T.2011.41,TB910,119
BJD,2011-05-29,34.9,6.8,T.2011.41,TB910,120
BJD,2011-05-29,34.9,6.8,T.2011.41,TB910,120
BJD,2011-05-29,34.9,6.8,T.2011.41,TB910,121
BJD,2011-05-29,34.9,6.8,T.2011.41,TB910,121
BJD,2011-05-31,10.643,2.1,T.2011.44,TB910,119
BJD,2011-05-31,10.643,2.1,T.2011.44,TB910,119
BJD,2011-05-31,10.643,2.1,T.2011.44,TB910,120
BJD,2011-05-31,10.643,2.1,T.2011.44,TB910,120
BJD,2011-05-31,10.643,2.1,T.2011.44,TB910,121
BJD,2011-05-31,10.643,2.1,T.2011.44,TB910,121
BJD,2011-05-29,23.908,2.2,T.2011.41,TB910,3557
BJD,2011-05-30,14.631,6,T.2011.43,TB910,3558
BJD,2011-05-30,7.201,8.2,T.2011.43,TB910,3559
BJD,2011-05-25,32.47,0,T.2011.37,TB910,3561
BJD,2011-05-25,32.47,0,T.2011.37,TB910,3561
BJD,2011-06-01,24.234,0,T.2011.46,TB910,3562
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,122
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,122
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,123
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,123
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,124
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,124
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,125
BJD,2011-05-29,9.019,3.7,T.2011.41,TB910,125
BJD,2011-05-20,11.701,1.1,T.2011.28,TB910,3567
BJD,2011-05-20,11.701,1.1,T.2011.28,TB910,3567
BJD,2011-05-25,9.741,2.7,T.2011.36,TB910,3568
BJD,2011-05-21,19.387,0,T.2011.31,TB910,3569
BJD,2011-06-01,21.415,7,T.2011.46,TB910,3570
BJD,2011-05-25,95.977,6.3,T.2011.37,TB910,3571
BJD,2011-05-26,8.607,0,T.2011.40,TB910,3572
BJD,2011-05-25,14.606,17.2,T.2011.35,TB910,3574
BJD,2011-05-30,22.442,9.25,T.2011.42,TB910,3575
BJD,2011-05-30,22.442,9.25,T.2011.42,TB910,3575
BJD,2011-05-29,15.689,0,T.2011.41,TB910,3577
BJD,2011-05-29,15.689,0,T.2011.41,TB910,3577
BJD,2011-05-25,14.207,4,T.2011.35,TB910,3578
BJD,2011-05-21,29.196,0.1,T.2011.31,TB910,3579
BJD,2011-06-01,5.565,6.8,T.2011.46,TB910,3580
BJD,2011-05-25,24.523,0.2,T.2011.37,TB910,3581
BJD,2011-05-31,18.632,2,T.2011.45,TB910,3584
BJD,2011-05-25,22.785,0,T.2011.36,TB910,3585
BJD,2011-05-25,10.384,8.5,T.2011.36,TB910,3586
BJD,2011-05-26,40.035,0,T.2011.39,TB910,3588
BJD,2011-05-29,19.116,2.5,T.2011.41,TB910,3589
BJD,2011-05-29,19.116,2.5,T.2011.41,TB910,3589
BJD,2011-05-25,13.568,15.8,T.2011.36,TB910,126
BJD,2011-05-25,13.568,15.8,T.2011.36,TB910,127
BJD,2011-05-25,13.568,15.8,T.2011.36,TB910,128
BJD,2011-05-25,13.568,15.8,T.2011.36,TB910,129
BJD,2011-05-25,37.726,25.7,T.2011.36,TB910,126
BJD,2011-05-25,37.726,25.7,T.2011.36,TB910,127
BJD,2011-05-25,37.726,25.7,T.2011.36,TB910,128
BJD,2011-05-25,37.726,25.7,T.2011.36,TB910,129
BJD,2011-06-01,55.265,1.5,T.2011.48,TB910,126
BJD,2011-06-01,55.265,1.5,T.2011.48,TB910,127
BJD,2011-06-01,55.265,1.5,T.2011.48,TB910,128
BJD,2011-06-01,55.265,1.5,T.2011.48,TB910,129
BJD,2011-06-01,4.112,7.3,T.2011.47,TB910,3590
BJD,2011-05-26,54.786,13.6,T.2011.39,TB910,3591
BJD,2011-05-25,59.758,3.4,T.2011.38,TB910,3593
BJD,2011-05-25,17.927,10.2,T.2011.38,TB910,3594
BJD,2011-05-29,16.127,10.7,T.2011.41,TB910,3596
BJD,2011-05-29,16.127,10.7,T.2011.41,TB910,3596
BJD,2011-05-25,12.584,0,T.2011.36,TB910,3597
BJD,2011-05-31,11.21,0,T.2011.44,TB910,130
BJD,2011-05-31,11.21,0,T.2011.44,TB910,130
BJD,2011-05-31,11.21,0,T.2011.44,TB910,131
BJD,2011-05-31,11.21,0,T.2011.44,TB910,131
BJD,2011-05-31,11.21,0,T.2011.44,TB910,132
BJD,2011-05-31,11.21,0,T.2011.44,TB910,132
BJD,2011-05-31,12.443,0,T.2011.45,TB910,130
BJD,2011-05-31,12.443,0,T.2011.45,TB910,130
BJD,2011-05-31,12.443,0,T.2011.45,TB910,131
BJD,2011-05-31,12.443,0,T.2011.45,TB910,131
BJD,2011-05-31,12.443,0,T.2011.45,TB910,132
BJD,2011-05-31,12.443,0,T.2011.45,TB910,132
BJD,2011-05-25,14.343,2.3,T.2011.36,TB910,133
BJD,2011-05-25,14.343,2.3,T.2011.36,TB910,134
BJD,2011-05-25,14.343,2.3,T.2011.36,TB910,135
BJD,2011-05-25,14.343,2.3,T.2011.36,TB910,136
BJD,2011-05-31,13.894,0,T.2011.45,TB910,3598
BJD,2011-05-31,13.894,0,T.2011.45,TB910,3598
BJD,2011-05-31,16.247,3.2,T.2011.44,TB910,3605
BJD,2011-05-25,6.351,NA,T.2011.36,TB910,139
BJD,2011-05-25,6.351,NA,T.2011.36,TB910,140
BJD,2011-05-25,6.351,NA,T.2011.36,TB910,141
BJD,2011-05-25,6.351,NA,T.2011.36,TB910,142
BJD,2011-05-25,6.351,NA,T.2011.36,TB910,143
BJD,2011-06-01,7.582,0.8,T.2011.48,TB910,139
BJD,2011-06-01,7.582,0.8,T.2011.48,TB910,140
BJD,2011-06-01,7.582,0.8,T.2011.48,TB910,141
BJD,2011-06-01,7.582,0.8,T.2011.48,TB910,142
BJD,2011-06-01,7.582,0.8,T.2011.48,TB910,143
BJD,2011-05-26,13.871,8.2,T.2011.40,TB910,3606
BJD,2011-06-01,20.727,0,T.2011.46,TB910,3607
BJD,2011-05-26,33.277,5.6,T.2011.40,TB910,3610
BJD,2011-05-31,7.236,8.2,T.2011.45,TB910,3611
BJD,2011-05-25,51.151,2.1,T.2011.35,TB910,3613
BJD,2011-05-26,23.835,0,T.2011.39,TB910,3614
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,145
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,145
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,146
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,146
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,147
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,147
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,148
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,148
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,149
BJD,2011-05-30,16.196,2.5,T.2011.43,TB910,149
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,145
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,145
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,146
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,146
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,147
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,147
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,148
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,148
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,149
BJD,2011-06-01,18.3,5.2,T.2011.48,TB910,149
BJD,2011-05-30,17.336,5.3,T.2011.43,TB910,150
BJD,2011-05-30,17.336,5.3,T.2011.43,TB910,151
BJD,2011-06-01,2.999,22.5,T.2011.46,TB910,150
BJD,2011-06-01,2.999,22.5,T.2011.46,TB910,151
BJD,2011-05-21,20.032,8.2,T.2011.29,TB910,3617
BJD,2011-05-21,20.032,8.2,T.2011.29,TB910,3617
BJD,2011-05-31,48.629,0,T.2011.45,TB910,3620
BJD,2011-05-25,34.111,7,T.2011.38,TB910,3622
BJD,2011-06-01,17.411,12.1,T.2011.48,TB910,3628
BJD,2011-05-24,22.328,11,T.2011.34,TB910,154
BJD,2011-05-24,22.328,11,T.2011.34,TB910,155
BJD,2011-05-24,22.328,11,T.2011.34,TB910,156
BJD,2011-05-25,20.881,1.2,T.2011.38,TB910,154
BJD,2011-05-25,20.881,1.2,T.2011.38,TB910,155
BJD,2011-05-25,20.881,1.2,T.2011.38,TB910,156
BJD,2011-05-25,13.305,1.2,T.2011.35,TB910,3630
BJD,2011-05-25,10.563,0,T.2011.37,TB910,157
BJD,2011-05-25,10.563,0,T.2011.37,TB910,157
BJD,2011-05-25,10.563,0,T.2011.37,TB910,158
BJD,2011-05-25,10.563,0,T.2011.37,TB910,158
BJD,2011-05-25,17.095,0,T.2011.36,TB910,3635
BJD,2011-05-25,23.331,2.1,T.2011.35,TB910,3636
BJD,2011-05-31,34.463,5.3,T.2011.45,TB910,3637
BJD,2011-06-01,22.598,0,T.2011.47,TB910,3638
BJD,2011-06-01,5.97,0,T.2011.47,TB910,3641
BJD,2011-05-30,20.981,2.4,T.2011.42,TB910,3645
BJD,2011-05-25,21.68,9.3,T.2011.38,TB910,3648
BJD,2011-05-25,16.15,0,T.2011.35,TB910,3649
BJD,2011-06-01,34.163,2,T.2011.46,TB910,3650
BJD,2011-05-31,11.833,14.5,T.2011.44,TB910,3651
BJD,2011-05-26,25.779,0,T.2011.40,TB910,3654
BJD,2011-05-20,9.19,4.2,T.2011.28,TB910,3655
BJD,2011-05-29,33.381,2.7,T.2011.41,TB910,3656
BJD,2011-06-01,11.167,14.4,T.2011.46,TB910,3660
BJD,2011-05-30,8.83,15.3,T.2011.42,TB910,3661
BJD,2011-05-26,11.575,10.7,T.2011.39,TB910,3662
BJD,2011-05-26,12.437,5.1,T.2011.40,TB910,3668
BJD,2011-05-31,8.874,6.2,T.2011.44,TB910,3669
BJD,2011-05-31,15.29,0,T.2011.44,TB910,3670
BJD,2011-06-01,6.389,19.7,T.2011.46,TB910,3671
BJD,2011-05-26,17.147,11.4,T.2011.39,TB910,3677
BJD,2011-05-25,17.884,0,T.2011.35,TB910,3678
BJD,2011-05-29,25.794,0,T.2011.41,TB910,3681
BJD,2011-05-31,18.605,16.3,T.2011.44,TB910,3682
BJD,2011-06-01,23.217,16.2,T.2011.46,TB910,3683
BJD,2011-06-01,11.602,0,T.2011.47,TB910,3686
BJD,2011-05-21,8.433,10.8,T.2011.31,TB910,3689
BJD,2011-05-21,10.14,4.6,T.2011.29,TB910,3691
BJD,2011-05-30,5.081,0,T.2011.42,TB910,3693
BJD,2011-05-25,15.563,1,T.2011.38,TB910,3694
BJD,2011-05-31,4.371,0,T.2011.44,TB910,3695
BJD,2011-06-01,16.217,3.8,T.2011.48,TB910,3697
BJD,2011-05-31,19.841,0,T.2011.44,TB910,3698
BJD,2011-06-01,4.912,13,T.2011.46,TB910,3699
BJD,2011-06-01,29.984,7.1,T.2011.46,TB910,3700
BJD,2011-06-01,13.668,7.2,T.2011.47,TB910,3701
BJD,2011-05-30,6.069,1.2,T.2011.43,TB910,3702
BJD,2011-05-26,9.661,0,T.2011.40,TB910,3705
BJD,2011-05-30,5.219,0,T.2011.42,TB910,3708
BJD,2011-05-31,8.27,4.2,T.2011.45,TB910,3709
BJD,2011-05-25,7.387,6.1,T.2011.37,TB910,3710
BJD,2011-05-30,8.882,12,T.2011.43,TB910,22
BJD,2011-05-29,14.507,1.1,T.2011.41,TB910,3711
BJD,2011-05-30,15.884,4.5,T.2011.43,TB910,3712
BJD,2011-05-30,9.21,0,T.2011.43,TB910,3713
BJD,2011-05-31,10.076,7.8,T.2011.45,TB910,3715
BJD,2011-05-25,25.094,12.6,T.2011.36,TB910,3717
BJD,2011-06-01,16.102,7.2,T.2011.46,TB910,3719
BJD,2011-05-31,30.567,2.3,T.2011.44,TB910,3720
BJD,2011-06-01,5.196,0.1,T.2011.47,TB910,3722
BJD,2011-05-30,89.461,0,T.2011.43,TB910,3724
BJD,2011-06-01,55.81,18.1,T.2011.46,TB910,3726
BJD,2011-06-01,65.066,0,T.2011.46,TB910,3727
BJD,2011-05-30,12.959,3.5,T.2011.42,TB910,3730
BJD,2011-06-01,6.813,0,T.2011.47,TB910,3731
BJD,2011-05-26,20.371,8.1,T.2011.40,TB910,3732
BJD,2011-05-21,9.25,3.8,T.2011.33,TB910,3733
BJD,2011-05-30,9.129,5.1,T.2011.43,TB910,3734
BJD,2011-06-01,16.619,5.1,T.2011.47,TB910,159
BJD,2011-06-01,16.619,5.1,T.2011.47,TB910,160
BJD,2011-05-30,41.458,3.5,T.2011.42,TB910,3735
BJD,2011-06-01,9.51,2.1,T.2011.47,TB910,3736
BJD,2011-06-01,7.093,0,T.2011.46,TB910,3741
BJD,2011-05-29,34.454,7.4,T.2011.41,TB910,3744
BJD,2011-05-26,27.511,3.2,T.2011.39,TB910,3745
BJD,2011-05-30,53.58,9.6,T.2011.42,TB910,3748
BJD,2011-05-31,58.879,18.7,T.2011.45,TB910,3749
BJD,2011-05-25,27.53,5.1,T.2011.35,TB910,3750
BJD,2011-05-30,10.848,0,T.2011.43,TB910,3756
BJD,2011-05-31,7.076,3.8,T.2011.44,TB910,3758
BJD,2011-05-30,25.478,2.6,T.2011.43,TB910,3761
BJD,2011-05-21,15.867,4.4,T.2011.31,TB910,3762
BJD,2011-05-21,22.991,6,T.2011.33,TB910,3763
BJD,2011-05-25,33.863,10.9,T.2011.38,TB910,3764
BJD,2011-05-25,16.429,8.4,T.2011.36,TB910,3765
BJD,2011-05-25,55.395,9.8,T.2011.37,TB910,3766
BJD,2011-05-26,24.93,4.3,T.2011.40,TB910,3767
BJD,2011-05-21,35.959,0.3,T.2011.29,TB910,3768
BJD,2011-05-25,109.026,14.7,T.2011.37,TB910,3770
BJD,2011-05-21,11.001,3.2,T.2011.31,TB910,3773
BJD,NA,27.427,19.1,T.2011.46,TB910,3775
BJD,2011-05-21,17.436,17,T.2011.33,TB910,3776
BJD,2011-05-25,19.717,9.6,T.2011.38,TB910,3777
BJD,2011-05-25,14.3,2.4,T.2011.35,TB910,3779
BJD,2011-05-21,47.346,0,T.2011.29,TB910,3780
BJD,2011-05-21,33.21,6,T.2011.33,TB910,3781
BJD,2011-05-31,20.405,17.3,T.2011.45,TB910,3782
BJD,2011-05-21,13.519,5.8,T.2011.31,TB910,3783
BJD,2011-06-01,18.327,1.4,T.2011.48,TB910,3784
BJD,2011-05-21,14.988,3.8,T.2011.29,TB910,3785
BJD,2011-05-20,10.942,2.9,T.2011.28,TB910,3786
BJD,2011-05-25,35.812,17.9,T.2011.37,TB910,3787
BJD,2011-05-25,23.554,10.9,T.2011.38,TB910,3788
BJD,2011-05-21,13.631,2.2,T.2011.29,TB910,3790
BJD,2011-06-01,19.317,0,T.2011.48,TB910,3794
