id,poop_id,extraction_date,extraction_observer_id,extraction_volume,weigh_date,weigh_observer_id,hair,contaminants_removed,mass_g,extra,box_id
1890,A0921,NA,NA,1000,NA,NA,NA,NA,0.055,NA,8
1891,A0922,NA,NA,1000,2015-11-11,NA,TRUE,bract and leaves removed,0.049,NA,48
1892,A0923,NA,NA,1000,NA,NA,NA,NA,0.053,NA,5
1893,A0924,NA,NA,1000,2015-11-12,NA,FALSE,leaves removed,0.037,NA,48
1894,A0925,NA,NA,1000,NA,NA,NA,NA,0.05,NA,14
1895,A0926,NA,NA,1000,NA,NA,NA,NA,0.054,NA,9
1896,A0928,NA,NA,1000,NA,NA,NA,NA,0.055,NA,14
1897,A0929,NA,NA,1000,NA,NA,NA,NA,0.056,NA,27
1898,A0931,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
1899,A0932,NA,NA,1000,NA,NA,NA,NA,0.052,NA,10
1900,A0934,NA,NA,1000,NA,NA,NA,NA,0.055,NA,27
1901,A0935,NA,NA,1000,NA,NA,NA,NA,0.053,NA,27
1902,A0936,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
1903,A0937,NA,NA,1000,2015-11-11,NA,FALSE,grass removed,0.049,NA,48
1904,A0938,NA,NA,1000,NA,NA,NA,NA,0.061,NA,27
1905,A0940,NA,NA,1000,NA,NA,NA,NA,0.051,NA,1
1906,A0941,NA,NA,1000,NA,NA,NA,NA,0.009,NA,NA
1907,A0942,NA,NA,1000,NA,NA,NA,NA,0.051,NA,8
1908,A0945,NA,NA,1000,NA,NA,NA,NA,0.051,NA,9
1909,A0946,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
1910,A0947,NA,NA,1000,NA,NA,NA,NA,0.051,NA,8
1911,A0953,NA,NA,1000,NA,NA,NA,NA,0.05,NA,8
1912,A0954,NA,NA,1000,NA,NA,NA,NA,0.045,NA,9
1913,A0958,NA,NA,1000,2015-11-11,NA,FALSE,bract and grass removed,0.046,NA,48
1914,A0960,NA,NA,1000,NA,NA,NA,NA,0.05,NA,8
1915,A0962,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.024,NA,48
1916,A0963,NA,NA,1000,NA,NA,NA,NA,0.052,NA,12
1917,A0966,NA,NA,1000,NA,NA,NA,NA,0.051,NA,13
1918,A0969,NA,NA,1000,NA,NA,NA,NA,0.054,NA,1
1919,A0970,NA,NA,1000,2015-11-12,NA,FALSE,needles removed,0.054,NA,48
1920,A0971,NA,NA,1000,NA,NA,NA,NA,0.057,NA,27
1921,A0972,NA,NA,1000,NA,NA,NA,NA,0.053,NA,9
1922,A0975,NA,NA,1000,NA,NA,NA,NA,0.05,NA,27
1923,A0981,NA,NA,1000,NA,NA,NA,NA,0.053,NA,27
1924,A0984,NA,NA,1000,NA,NA,NA,NA,0.055,NA,8
1925,A0989,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.051,NA,48
1926,A0990,NA,NA,1000,NA,NA,NA,NA,0.05,NA,NA
1927,A0991,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
1928,A0995,NA,NA,1000,2015-11-19,NA,FALSE,NA,0.051,NA,48
1929,A0996,NA,NA,1000,NA,NA,NA,NA,0.033,NA,5
1930,A0999,NA,NA,1000,NA,NA,NA,NA,0.056,NA,5
1931,A1002,NA,NA,1000,NA,NA,NA,NA,0.05,NA,8
1932,A1003,NA,NA,1000,NA,NA,NA,NA,0.053,NA,8
1933,A1004,NA,NA,1000,NA,NA,NA,NA,0.053,NA,20
1934,A1005,NA,NA,1000,2015-11-18,NA,FALSE,NA,0.053,NA,48
1935,A1006,NA,NA,1000,NA,NA,NA,NA,0.058,NA,9
1936,A1009,NA,NA,1000,NA,NA,NA,NA,0.05,NA,8
1937,A1012,NA,NA,1000,NA,NA,NA,NA,0.05,NA,NA
1938,A1013,NA,NA,1000,2015-11-12,NA,FALSE,leaves and needles removed,0.049,NA,48
1939,A1016,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.051,NA,48
1940,A1022,NA,NA,1000,2015-11-11,NA,FALSE,NA,0.05,NA,NA
1941,A1028,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.05,NA,48
1942,A1037,NA,NA,1000,2015-11-11,NA,FALSE,bract and needles removed,0.055,NA,NA
1943,A1040,NA,NA,1000,NA,NA,NA,NA,0.057,NA,9
1944,A1045,NA,NA,1000,NA,NA,NA,NA,0.051,NA,NA
1945,A1050,NA,NA,1000,2015-11-17,NA,FALSE,bract and grass removed,0.053,NA,48
1946,A1051,NA,NA,1000,NA,NA,NA,NA,0.05,NA,8
1947,A1053,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.018,NA,48
1948,A1055,NA,NA,1000,NA,NA,NA,NA,0.052,NA,14
1949,A1056,NA,NA,1000,NA,NA,NA,NA,0.051,NA,9
1950,A1057,NA,NA,1000,NA,NA,NA,NA,0.05,NA,9
1951,A1058,NA,NA,1000,NA,NA,NA,NA,0.054,NA,9
1952,A1059,NA,NA,1000,NA,NA,NA,NA,0.051,NA,14
1953,A1061,NA,NA,1000,NA,NA,NA,NA,0.053,NA,8
1954,A1064,NA,NA,1000,NA,NA,NA,NA,0.055,NA,43
1955,A1065,NA,NA,1000,2015-11-12,NA,FALSE,bracts removed,0.052,NA,48
1956,A1066,NA,NA,1000,2015-11-17,NA,FALSE,NA,0.049,NA,48
1957,A1069,NA,NA,1000,NA,NA,NA,NA,0.052,NA,43
1958,A1072,NA,NA,1000,NA,NA,NA,NA,0.051,NA,8
1959,A1077,NA,NA,1000,NA,NA,NA,NA,0.055,NA,8
1960,A1078,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.036,NA,48
1961,A1080,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
1962,A1083,NA,NA,1000,NA,NA,NA,NA,0.057,NA,8
1963,A1087,NA,NA,1000,NA,NA,NA,NA,0.055,NA,8
1964,A1089,NA,NA,1000,NA,NA,NA,NA,0.05,NA,9
1965,A1091,NA,NA,1000,NA,NA,NA,NA,0.055,NA,9
1966,A1093,NA,NA,1000,2015-11-19,NA,FALSE,NA,0.027,NA,NA
1967,A1095,NA,NA,1000,NA,NA,NA,NA,0.053,NA,8
1968,A1097,NA,NA,1000,NA,NA,NA,NA,0.051,NA,NA
1969,A1099,NA,NA,1000,NA,NA,NA,NA,0.051,NA,9
1970,A1101,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.048,NA,NA
1971,A1103,NA,NA,1000,NA,NA,NA,NA,0.053,NA,9
1972,A1109,NA,NA,1000,2015-11-11,NA,FALSE,grass removed,0.051,NA,48
1973,A1112,NA,NA,1000,NA,NA,NA,NA,0.025,NA,9
1974,A1113,NA,NA,1000,2015-11-11,NA,FALSE,NA,0.049,NA,48
1975,A1114,NA,NA,1000,2015-11-17,NA,FALSE,NA,0.05,NA,48
1976,A1117,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.048,NA,48
1977,A1120,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
1978,A1122,NA,NA,1000,NA,NA,NA,NA,0.049,NA,8
1979,A1124,NA,NA,1000,2015-11-11,NA,TRUE,bracts removed,0.048,NA,48
1980,A1126,NA,NA,1000,2015-11-12,NA,TRUE,grass removed,0.048,NA,48
1981,A1127,NA,NA,1000,2015-11-11,NA,FALSE,bract and needles removed,0.051,NA,48
1982,A1128,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.048,NA,48
1983,A1141,NA,NA,1000,2015-11-12,NA,FALSE,bract and leaves removed,0.047,NA,50
1984,A1142,NA,NA,1000,NA,NA,NA,NA,0.052,NA,8
1985,A1145,NA,NA,1000,NA,NA,NA,NA,0.054,NA,14
1986,A1147,NA,NA,1000,NA,NA,NA,NA,0.055,NA,14
1987,A1149,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.053,NA,50
1988,A1152,NA,NA,1000,2015-11-17,NA,FALSE,NA,0.05,NA,50
1989,A1154,NA,NA,1000,NA,NA,NA,NA,0.053,NA,9
1990,A1156,NA,NA,1000,NA,NA,NA,NA,0.057,NA,9
1991,A1159,NA,NA,1000,NA,NA,NA,NA,0.057,NA,14
1992,A1161,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
1993,A1162,NA,NA,1000,NA,NA,NA,NA,0.055,NA,8
1994,A1164,NA,NA,1000,NA,NA,NA,NA,0.028,NA,9
1995,A1165,NA,NA,1000,NA,NA,NA,NA,0.058,NA,9
1996,A1168,NA,NA,1000,2015-11-18,NA,FALSE,NA,0.05,NA,50
1997,A1169,NA,NA,1000,NA,NA,NA,NA,0.028,NA,9
1998,A1172,NA,NA,1000,NA,NA,NA,NA,0.057,NA,9
1999,A1173,NA,NA,1000,NA,NA,NA,NA,0.053,NA,8
2000,A1176,NA,NA,1000,NA,NA,NA,NA,0.031,NA,9
2001,A1180,NA,NA,1000,NA,NA,NA,NA,0.054,NA,27
2002,A1182,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.018,NA,50
2003,A1189,NA,NA,1000,2015-11-17,NA,FALSE,NA,0.05,NA,50
2004,A1191,NA,NA,1000,NA,NA,NA,NA,0.054,NA,27
2005,A1194,NA,NA,1000,2015-11-19,NA,FALSE,needles removed,0.047,NA,50
2006,A1195,NA,NA,1000,NA,NA,NA,NA,0.054,NA,9
2007,A1197,NA,NA,1000,2015-11-19,NA,FALSE,bracts removed,0.044,NA,50
2008,A1199,NA,NA,1000,NA,NA,NA,NA,0.051,NA,9
2009,A1202,NA,NA,1000,2015-11-12,NA,FALSE,needles removed,0.05,NA,50
2010,A1205,NA,NA,1000,2015-11-12,NA,FALSE,bracts removed,0.048,NA,50
2011,A1207,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.052,NA,50
2012,A1208,NA,NA,1000,2015-11-19,NA,TRUE,NA,0.049,NA,50
2013,A1209,NA,NA,1000,NA,NA,NA,NA,0.051,NA,8
2014,A1210,NA,NA,1000,NA,NA,NA,NA,0.054,NA,28
2015,A1218,NA,NA,1000,2015-11-18,NA,FALSE,bract and needles removed,0.052,NA,50
2016,A1221,NA,NA,1000,2015-11-11,NA,TRUE,bract and leaves removed,0.051,NA,NA
2017,A1223,NA,NA,1000,NA,NA,NA,NA,0.058,NA,8
2018,A1226,NA,NA,1000,NA,NA,NA,NA,0.053,NA,28
2019,A1227,NA,NA,1000,2015-11-17,NA,FALSE,needles removed,0.053,NA,50
2020,A1230,NA,NA,1000,NA,NA,NA,NA,0.053,NA,28
2021,A1232,NA,NA,1000,NA,NA,NA,NA,0.053,NA,8
2022,A1233,NA,NA,1000,2015-11-17,NA,FALSE,bracts removed,0.054,NA,50
2023,A1236,NA,NA,1000,NA,NA,NA,NA,0.051,NA,27
2024,A1238,NA,NA,1000,NA,NA,NA,NA,0.054,NA,8
2025,A1245,NA,NA,1000,2015-11-19,NA,FALSE,needles removed,0.05,NA,NA
2026,A1248,NA,NA,1000,NA,NA,NA,NA,0.055,NA,8
2027,A1279,NA,NA,1000,NA,NA,NA,NA,0.051,NA,8
2028,A1282,NA,NA,1000,2015-11-17,NA,FALSE,leaves removed,0.051,NA,50
2029,A1287,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
2030,A1288,NA,NA,1000,NA,NA,NA,NA,0.052,NA,8
2031,A1289,NA,NA,1000,2015-11-12,NA,TRUE,NA,0.054,NA,50
2032,A1300,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.053,NA,50
2033,A1320,NA,NA,1000,2015-11-11,NA,FALSE,NA,0.052,NA,50
2034,A1326,NA,NA,1000,NA,NA,NA,NA,0.05,NA,43
2035,A1331,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.024,NA,51
2036,A1333,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
2037,A1343,NA,NA,1000,2015-11-11,NA,FALSE,NA,0.054,NA,50
2038,A1352,NA,NA,1000,NA,NA,NA,NA,0.051,NA,8
2039,A1359,NA,NA,1000,NA,NA,NA,NA,0.05,NA,27
2040,A1366,NA,NA,1000,NA,NA,NA,NA,0.052,NA,10
2041,A1369,NA,NA,1000,NA,NA,NA,NA,0.056,NA,13
2042,A1371,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.054,NA,50
2043,A1376,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.052,NA,50
2044,A1386,NA,NA,1000,NA,NA,NA,NA,0.058,NA,9
2045,A1391,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.052,NA,50
2046,A1395,NA,NA,1000,NA,NA,NA,NA,0.053,NA,9
2047,A1414,NA,NA,1000,2015-11-19,NA,FALSE,bract and needles removed,0.051,NA,50
2048,A1417,NA,NA,1000,NA,NA,NA,NA,0.013,NA,1
2049,A1428,NA,NA,1000,2015-11-04,NA,TRUE,bracts removed,0.05,NA,50
2050,A1429,NA,NA,1000,2015-11-03,NA,FALSE,bracts removed,0.049,NA,50
2051,A1436,NA,NA,1000,2015-11-04,NA,FALSE,bracts removed,0.054,NA,50
2052,A1437,NA,NA,1000,NA,NA,NA,NA,0.026,NA,37
2053,A1438,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.054,NA,50
2054,A1442,NA,NA,1000,2015-11-10,NA,FALSE,needles removed,0.051,NA,NA
2055,A1448,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.052,NA,50
2056,A1451,NA,NA,1000,2015-11-10,NA,FALSE,NA,0.048,NA,50
2057,A1454,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
2058,A1471,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.053,NA,50
2059,A1480,NA,NA,1000,2015-11-09,NA,TRUE,bracts removed,0.053,NA,50
2060,A1484,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.048,NA,51
2061,A1487,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.051,NA,50
2062,A1489,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.052,NA,50
2063,A1490,NA,NA,1000,2015-11-09,NA,FALSE,bracts removed,0.053,NA,50
2064,A1497,NA,NA,1000,NA,NA,NA,NA,0.057,NA,20
2065,A1498,NA,NA,1000,2015-11-01,NA,FALSE,grass removed,0.054,NA,50
2066,A1527,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.051,NA,50
2067,A1538,NA,NA,1000,2015-11-10,NA,FALSE,needles removed,0.048,NA,NA
2068,A1540,NA,NA,1000,2015-12-17,NA,TRUE,grass removed,0.05,NA,NA
2069,A1602,NA,NA,1000,2015-10-30,NA,FALSE,leaves removed,0.054,NA,NA
2070,A1604,NA,NA,1000,NA,NA,NA,NA,0.056,NA,8
2071,A1606,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.052,NA,50
2072,A1611,NA,NA,1000,2015-11-17,NA,FALSE,NA,0.048,NA,NA
2073,A1647,NA,NA,1000,2015-11-17,NA,FALSE,leaves and needles removed,0.051,NA,50
2074,A1656,NA,NA,1000,2015-11-12,NA,FALSE,bract and needles removed,0.049,NA,50
2075,A1682,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.052,NA,50
2076,A1685,NA,NA,1000,2015-11-12,NA,TRUE,NA,0.047,NA,50
2077,A1695,NA,NA,1000,2015-11-19,NA,FALSE,bracts removed,0.052,NA,50
2078,A1702,NA,NA,1000,2015-11-12,NA,FALSE,NA,0.052,NA,50
2079,A1713,NA,NA,1000,2015-12-17,NA,TRUE,leaves removed,0.05,NA,NA
2080,A1714,NA,NA,1000,NA,NA,NA,NA,0.052,NA,9
2081,A1715,NA,NA,1000,2015-11-17,NA,FALSE,NA,0.052,NA,50
2082,A1729,NA,NA,1000,2015-11-19,NA,FALSE,bract and leaves removed,0.047,NA,50
2083,A1735,NA,NA,1000,2015-11-19,NA,FALSE,needles removed,0.05,NA,50
2084,A1761,NA,NA,1000,NA,NA,NA,NA,0.01,NA,9
2085,A1779,NA,NA,1000,2015-11-03,NA,TRUE,NA,0.023,NA,50
2086,A1780,NA,NA,1000,2015-11-05,NA,FALSE,bract and grass removed,0.048,NA,50
2087,A1788,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.054,NA,NA
2088,A1825,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.05,NA,NA
2089,A1870,NA,NA,1000,2015-11-09,NA,TRUE,bracts removed,0.052,NA,NA
2090,A1889,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.047,NA,50
2091,A1904,NA,NA,1000,2015-11-03,NA,FALSE,bracts removed,0.053,NA,50
2092,A1905,NA,NA,1000,2015-11-03,NA,FALSE,bracts removed,0.048,NA,50
2093,A1912,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.051,NA,50
2094,A1914,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.017,NA,50
2095,A1918,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.051,NA,50
2096,A1926,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.053,NA,50
2097,A1928,NA,NA,1000,2015-11-04,NA,FALSE,bracts removed,0.052,NA,20
2098,A1935,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.054,NA,50
2099,A1937,NA,NA,1000,2015-11-10,NA,FALSE,NA,0.008,NA,50
2100,A1939,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
2101,A1940,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.05,NA,50
2102,A1943,NA,NA,1000,2015-11-04,NA,FALSE,bracts removed,0.036,NA,20
2103,A1946,NA,NA,1000,2015-11-10,NA,FALSE,leaves removed,0.053,NA,50
2104,A1948,NA,NA,1000,2015-11-11,NA,FALSE,bracts removed,0.05,NA,50
2105,A1955,NA,NA,1000,NA,NA,NA,NA,0.014,NA,NA
2106,A1957,NA,NA,1000,2015-11-10,NA,FALSE,bracts removed,0.05,NA,50
2107,A3077,NA,NA,1000,2015-11-20,NA,TRUE,NA,0.047,NA,NA
2108,B0001,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.006,NA,52
2109,B0003,NA,NA,1000,2015-11-03,NA,TRUE,grass removed,0.048,NA,52
2110,B0004,NA,NA,1000,2015-11-10,NA,FALSE,needles removed,0.051,NA,52
2111,B0007,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.054,NA,52
2112,B0012,NA,NA,1000,2015-11-05,NA,FALSE,grass removed,0.049,NA,52
2113,B0013,NA,NA,1000,2015-11-02,NA,TRUE,bract and grass removed,0.053,NA,52
2114,B0014,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.05,NA,52
2115,B0015,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.015,NA,52
2116,B0016,NA,NA,1000,2015-11-10,NA,FALSE,NA,0.049,NA,NA
2117,B0017,NA,NA,1000,2015-11-05,NA,FALSE,NA,0.047,NA,52
2118,B0030,NA,NA,1000,NA,NA,NA,NA,0.051,NA,38
2119,B0031,NA,NA,1000,2015-11-05,NA,FALSE,NA,0.045,NA,52
2120,B0037,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.053,NA,NA
2121,B0040,NA,NA,1000,2015-11-05,NA,TRUE,bract and grass removed,0.041,NA,52
2122,B0045,NA,NA,1000,NA,NA,NA,NA,0.053,NA,10
2123,B0049,NA,NA,1000,NA,NA,NA,NA,0.051,NA,5
2124,B0050,NA,NA,1000,NA,NA,NA,NA,0.05,NA,20
2125,B0054,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.05,NA,52
2126,B0057,NA,NA,1000,NA,NA,NA,NA,0.053,NA,3
2127,B0061,NA,NA,1000,NA,NA,NA,NA,0.055,NA,NA
2128,B0062,NA,NA,1000,NA,NA,NA,NA,0.051,NA,1
2129,B0069,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.049,NA,20
2130,B0076,NA,NA,1000,NA,NA,NA,NA,0.037,NA,27
2131,B0078,NA,NA,1000,2015-11-10,NA,FALSE,bracts removed,0.051,NA,52
2132,B0089,NA,NA,1000,NA,NA,NA,NA,0.052,NA,10
2133,B0090,NA,NA,1000,NA,NA,NA,NA,0.027,NA,NA
2134,B0095,NA,NA,1000,NA,NA,NA,NA,0.062,NA,10
2135,B0096,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.048,NA,52
2136,B0102,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.052,NA,NA
2137,B0105,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.053,NA,52
2138,B0109,NA,NA,1000,NA,NA,NA,NA,0.052,NA,10
2139,B0112,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.046,NA,52
2140,B0116,NA,NA,1000,NA,NA,NA,NA,0.053,NA,10
2141,B0118,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.011,NA,52
2142,B0120,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.049,NA,52
2143,B0124,NA,NA,1000,NA,NA,NA,NA,0.054,NA,28
2144,B0126,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.048,NA,52
2145,B0127,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.052,NA,52
2146,B0137,NA,NA,1000,NA,NA,NA,NA,0.024,NA,10
2147,B0140,NA,NA,1000,2015-11-09,NA,FALSE,bracts removed,0.049,NA,52
2148,B0143,NA,NA,1000,NA,NA,NA,NA,0.052,NA,1
2149,B0145,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.013,NA,52
2150,B0147,NA,NA,1000,NA,NA,NA,NA,0.053,NA,11
2151,B0149,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.052,NA,NA
2152,B0150,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.049,NA,52
2153,B0155,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.017,NA,52
2154,B0156,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.022,NA,20
2155,B0157,NA,NA,1000,2015-11-05,NA,FALSE,NA,0.052,NA,52
2156,B0158,NA,NA,1000,NA,NA,NA,NA,0.054,NA,38
2157,B0161,NA,NA,1000,2015-11-01,NA,TRUE,NA,0.052,NA,52
2158,B0163,NA,NA,1000,2015-11-10,NA,FALSE,needles removed,0.049,NA,NA
2159,B0172,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.033,NA,52
2160,B0174,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.022,NA,52
2161,B0179,NA,NA,1000,NA,NA,NA,NA,0.052,NA,5
2162,B0181,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.049,NA,52
2163,B0185,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.014,NA,20
2164,B0190,NA,NA,1000,2015-11-09,NA,FALSE,NA,0.053,NA,73
2165,B0191,NA,NA,1000,NA,NA,NA,NA,0.051,NA,37
2166,B0194,NA,NA,1000,2015-11-02,NA,TRUE,NA,0.04,NA,NA
2167,B0196,NA,NA,1000,2015-11-03,NA,FALSE,bracts removed,0.047,NA,20
2168,B0200,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.043,NA,73
2169,B0202,NA,NA,1000,2015-11-02,NA,FALSE,bracts removed,0.052,NA,73
2170,B0207,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.049,NA,73
2171,B0211,NA,NA,1000,NA,NA,NA,NA,0.053,NA,2
2172,B0213,NA,NA,1000,NA,NA,NA,NA,0.056,NA,10
2173,B0218,NA,NA,1000,NA,NA,NA,NA,0.052,NA,10
2174,B0219,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.039,NA,73
2175,B0230,NA,NA,1000,NA,NA,NA,NA,0.051,NA,10
2176,B0243,NA,NA,1000,2015-11-04,NA,FALSE,NA,0.047,NA,73
2177,B0244,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.047,NA,NA
2178,B0245,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.048,NA,73
2179,B0248,NA,NA,1000,2015-10-30,NA,TRUE,NA,0.048,NA,73
2180,B0253,NA,NA,1000,2015-11-09,NA,TRUE,bracts removed,0.053,NA,NA
2181,B0254,NA,NA,1000,NA,NA,NA,NA,0.01,NA,10
2182,B0255,NA,NA,1000,NA,NA,NA,NA,0.052,NA,2
2183,B0256,NA,NA,1000,NA,NA,NA,NA,0.022,NA,10
2184,B0265,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.04,NA,20
2185,B0270,NA,NA,1000,2015-11-03,NA,FALSE,NA,0.042,NA,73
2186,B0271,NA,NA,1000,NA,NA,NA,NA,0.033,NA,10
2187,B0273,NA,NA,1000,NA,NA,NA,NA,0.05,NA,2
2188,B0274,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.054,NA,NA
2189,B0277,NA,NA,1000,2015-11-23,NA,FALSE,NA,0.052,NA,20
2190,B0284,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.034,NA,73
2191,B0286,NA,NA,1000,2015-10-30,NA,FALSE,NA,0.025,NA,73
2192,B0287,NA,NA,1000,2015-11-01,NA,FALSE,NA,0.049,NA,73
2193,B0292,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.048,NA,NA
2194,B0293,NA,NA,1000,NA,NA,NA,NA,0.052,NA,10
2195,B0297,NA,NA,1000,NA,NA,NA,NA,0.054,NA,5
2196,B0305,NA,NA,1000,2015-11-23,NA,FALSE,bracts removed,0.052,NA,NA
2197,B0312,NA,NA,1000,NA,NA,NA,NA,0.05,NA,10
